,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
8862,264.566591,0.375,1150.0,1150.0,0.0,0.0,0.125,0.125,0.0,0.0,0,1,1200.0,3029.380326,85.428885,0.0,8
4753,10929.05958,1.0,675.89,500.39,175.5,1521.869211,0.916667,0.25,0.666667,0.333333,12,12,12000.0,2639.956641,3049.937917,0.0,12
7643,0.407093,0.090909,49.0,49.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,0.0,864.2065423050828,0.0,12
2391,2416.771489,1.0,4201.13,3802.21,398.92,3306.574157,1.0,0.75,1.0,0.166667,11,82,5500.0,6091.906636,830.39506,0.2,12
2509,0.0,0.0,609.0,0.0,609.0,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,893.429001,864.2065423050828,0.0,12
6535,92.859389,1.0,468.96,0.0,498.96,0.0,1.0,0.0,0.833333,0.0,0,5,1000.0,348.784045,87.169565,1.0,6
7969,77.866345,0.545455,1403.34,0.0,1403.34,0.0,0.5,0.0,0.5,0.0,0,6,4000.0,1865.579842,95.577384,0.636364,12
3774,381.627688,1.0,1266.2,1153.56,112.64,0.0,0.75,0.666667,0.166667,0.0,0,21,1500.0,693.809552,179.077356,0.0,12
5930,116.418751,1.0,1176.0,0.0,1176.0,0.0,1.0,0.0,1.0,0.0,0,12,2150.0,1083.783994,1364.816672,0.666667,12
835,1372.725482,1.0,992.25,651.4,340.85,667.818882,0.833333,0.25,0.75,0.25,3,18,4500.0,2899.141015,464.139521,0.0,12
2433,3490.186741,1.0,816.0,638.91,177.09,0.0,0.583333,0.25,0.5,0.0,0,15,11500.0,947.039165,1076.480794,0.0,12
3624,4229.914629,0.909091,1631.85,1631.85,0.0,4350.228299,0.416667,0.416667,0.0,0.083333,1,9,10000.0,6211.694188,1157.178012,0.0,12
267,2734.66412,1.0,560.73,560.73,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,7500.0,717.798364,670.049653,0.0,12
6005,292.176394,1.0,400.04,275.04,125.0,410.694889,0.583333,0.166667,0.333333,0.25,4,7,3000.0,681.432786,167.945758,0.0,12
3744,4283.519021,1.0,8151.36,3092.07,5059.29,2685.118122,0.833333,0.416667,0.583333,0.25,5,48,9500.0,6839.916671,1409.01275,0.0,12
677,983.339069,1.0,5601.54,3073.82,2527.72,36.336457,1.0,0.75,1.0,0.083333,1,182,7500.0,4807.552996,207.134142,0.166667,12
7128,15.232505,0.272727,384.0,0.0,384.0,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,568.982664,54.449416,0.272727,12
1604,3391.70218,1.0,38902.71,33803.84,5098.87,0.0,1.0,1.0,1.0,0.0,0,195,18000.0,35843.62593,716.027656,1.0,12
7462,68.624743,1.0,423.23,243.23,180.0,0.0,1.0,0.111111,0.888889,0.0,0,10,1000.0,458.251229,107.879849,0.5,9
2724,2065.035103,1.0,1462.6,1262.6,200.0,0.0,0.583333,0.333333,0.416667,0.0,0,17,3500.0,3587.267621,533.024631,0.083333,12
6132,5204.383263,0.9,0.0,0.0,0.0,6803.54894,0.0,0.0,0.0,0.5,17,0,7000.0,1161.616486,1969.959554,0.0,10
5528,2556.292783,1.0,0.0,0.0,0.0,226.369362,0.0,0.0,0.0,0.166667,2,0,6000.0,1311.010857,841.880535,0.0,12
6965,2534.994214,1.0,569.2,315.87,253.33,2056.894621,0.5,0.333333,0.25,0.333333,7,12,5000.0,836.699278,840.546381,0.0,12
5560,1228.170181,1.0,817.94,436.64,381.3,0.0,0.666667,0.166667,0.5,0.0,0,8,1500.0,708.383328,831.442071,0.0,12
5904,483.402486,0.777778,2723.47,2723.47,0.0,0.0,0.666667,0.666667,0.0,0.0,0,26,2000.0,1203.702727,171.501276,0.0,9
8903,466.723482,0.833333,947.21,498.01,449.2,0.0,0.833333,0.333333,0.666667,0.0,0,27,1500.0,38.775803,131.313627,0.0,6
3829,1110.047967,1.0,0.0,0.0,0.0,569.881041,0.0,0.0,0.0,0.083333,1,0,3500.0,3544.922751,554.98066,0.083333,12
8910,356.108694,1.0,465.0,465.0,0.0,0.0,0.142857,0.142857,0.0,0.0,0,1,1000.0,118.775188,109.227176,0.0,7
621,2.175751,0.454545,0.0,0.0,0.0,136.662804,0.0,0.0,0.0,0.083333,1,0,3000.0,278.731912,56.686755,0.2,12
5319,5481.738308,1.0,0.0,0.0,0.0,8896.92309,0.0,0.0,0.0,1.0,80,0,9000.0,13652.75432,1343.985397,0.0,12
2912,0.0,0.0,199.73,22.0,177.73,0.0,0.454545,0.090909,0.454545,0.0,0,6,9000.0,5557.460834,864.2065423050828,0.0,11
1776,1058.369265,1.0,0.0,0.0,0.0,1353.576787,0.0,0.0,0.0,0.25,4,0,1500.0,1381.061656,266.359712,0.0,12
8576,9.630478,1.0,257.49,0.0,257.49,0.0,1.0,0.0,1.0,0.0,0,14,1500.0,251.907165,114.027084,0.7,12
4257,1832.940008,1.0,1839.69,914.19,925.5,0.0,0.583333,0.416667,0.416667,0.0,0,35,5000.0,477.773934,602.380043,0.0,12
5121,2676.263845,1.0,0.0,0.0,0.0,2328.859489,0.0,0.0,0.0,0.083333,1,0,3500.0,636.709165,558.717246,0.0,12
7013,374.631961,1.0,2961.46,1961.46,1000.0,0.0,0.833333,0.833333,0.333333,0.0,0,23,1600.0,3499.936377,178.233765,0.166667,12
7498,256.02662,0.909091,2098.56,1798.3,300.26,0.0,0.909091,0.909091,0.272727,0.0,0,22,3000.0,1909.534262,155.695781,0.25,11
1787,4372.395867,1.0,569.91,569.91,0.0,520.844673,0.272727,0.272727,0.0,0.272727,9,5,4500.0,1345.099869,3937.465141,0.0,11
6744,528.917839,1.0,647.69,483.59,164.1,0.0,0.666667,0.25,0.333333,0.0,0,12,1000.0,390.696467,213.744956,0.0,12
4017,2682.407264,1.0,315.5,315.5,0.0,6629.320612,0.25,0.25,0.0,0.833333,28,4,6000.0,1617.804094,907.05151,0.1,12
8297,229.272651,0.363636,0.0,0.0,0.0,751.963727,0.0,0.0,0.0,0.083333,1,0,1200.0,12.773144,312.967911,0.0,12
3441,1413.006634,1.0,1678.69,1528.69,150.0,392.356874,0.5,0.166667,0.333333,0.083333,1,8,1800.0,2308.456562,510.627017,0.083333,12
5186,991.949111,1.0,945.43,945.43,0.0,0.0,0.583333,0.583333,0.0,0.0,0,10,1500.0,1448.269927,1950.911172,0.0,12
1295,31.473181,0.272727,220.5,220.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,3750.0,1199.475254,89.231655,0.0,12
2314,299.464702,1.0,1439.49,593.0,846.49,0.0,1.0,0.166667,1.0,0.0,0,31,6000.0,1323.74446,200.986504,0.0,12
499,2516.753364,1.0,606.62,598.95,7.67,0.0,0.833333,0.833333,0.083333,0.0,0,14,2750.0,1043.617154,1342.522124,0.0,12
8282,1142.302592,1.0,0.0,0.0,0.0,175.924692,0.0,0.0,0.0,0.333333,5,0,1200.0,454.157081,418.981666,0.0,12
7854,1337.287314,1.0,1662.41,1662.41,0.0,0.0,0.5,0.5,0.0,0.0,0,10,1500.0,1670.844026,1995.395096,0.0,12
8643,100.477642,1.0,1560.0,0.0,1560.0,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,1480.011123,165.000922,1.0,12
8356,321.606195,0.909091,2476.3,1062.12,1414.18,0.0,0.75,0.25,0.583333,0.0,0,28,2000.0,912.49967,157.957039,0.25,12
2901,27.93791,0.727273,205.92,0.0,205.92,0.0,0.666667,0.0,0.666667,0.0,0,24,1200.0,327.268542,110.286711,0.181818,12
2706,2865.386926,1.0,0.0,0.0,0.0,965.180677,0.0,0.0,0.0,0.416667,7,0,6500.0,1186.905688,726.990921,0.0,12
1799,2377.759245,1.0,0.0,0.0,0.0,943.90775,0.0,0.0,0.0,0.416667,6,0,6500.0,4119.519203,955.260042,0.0,12
5180,2.777589,0.090909,0.0,0.0,0.0,135.339466,0.0,0.0,0.0,0.083333,1,0,3000.0,0.0,864.2065423050828,0.0,12
7710,2572.293007,1.0,0.0,0.0,0.0,3585.959553,0.0,0.0,0.0,0.333333,6,0,3000.0,1364.325644,587.096981,0.0,12
3052,74.653975,0.818182,603.6,253.6,350.0,0.0,0.666667,0.25,0.416667,0.0,0,11,2500.0,431.710102,134.295856,0.090909,12
340,907.982017,1.0,216.94,216.94,0.0,1011.997944,0.166667,0.166667,0.0,0.166667,5,3,3200.0,222.02316,300.210049,0.0,12
7469,965.88461,1.0,1.0,1.0,0.0,561.024098,0.083333,0.083333,0.0,0.166667,2,1,1200.0,751.960548,261.891219,0.0,12
8411,5934.610587,1.0,0.0,0.0,0.0,302.678437,0.0,0.0,0.0,0.25,5,0,6000.0,1065.956065,2394.242819,0.0,12
322,6719.376505,1.0,0.0,0.0,0.0,2443.262416,0.0,0.0,0.0,0.333333,7,0,7500.0,1493.089193,2488.976669,0.0,12
5077,99.446029,0.181818,0.0,0.0,0.0,1045.066588,0.0,0.0,0.0,0.083333,5,0,1200.0,7142.732735,127.577579,1.0,12
4472,1817.618232,1.0,623.19,0.0,623.19,408.434019,1.0,0.0,0.916667,0.083333,1,26,2800.0,719.914581,867.218309,0.0,12
5651,520.521822,1.0,820.29,820.29,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,6000.0,2295.229351,274.668404,0.0,12
3775,5852.750868,1.0,722.8,269.0,453.8,5817.204294,0.5,0.083333,0.416667,0.416667,10,8,9000.0,1771.136112,1789.579488,0.0,12
8874,686.623746,1.0,422.21,149.0,273.21,729.332469,1.0,0.333333,0.833333,0.166667,2,11,1000.0,416.560172,82.401461,0.0,6
8192,785.198515,1.0,1207.42,1207.42,0.0,0.0,0.583333,0.583333,0.0,0.0,0,21,1200.0,374.231139,294.572557,0.0,12
6795,202.326177,0.888889,1800.0,0.0,1800.0,0.0,0.888889,0.0,0.888889,0.0,0,9,1000.0,1502.595015,144.69691,0.571429,9
3812,1885.892405,1.0,675.69,675.69,0.0,232.702808,0.416667,0.416667,0.0,0.166667,3,5,2000.0,657.008002,577.720179,0.0,12
3992,263.467374,0.454545,0.0,0.0,0.0,837.67896,0.0,0.0,0.0,0.181818,2,0,1700.0,279.745591,186.823868,0.0,11
4887,7.20735,0.545455,152.02,0.0,152.02,0.0,0.583333,0.0,0.5,0.0,0,7,1000.0,219.445915,99.133361,0.5,12
927,634.825209,1.0,1478.36,1343.45,134.91,0.0,0.5,0.416667,0.166667,0.0,0,12,1200.0,1371.998686,336.282655,0.0,12
2350,929.115076,1.0,611.71,591.71,20.0,0.0,0.5,0.5,0.166667,0.0,0,11,1200.0,1019.527645,273.627647,0.0,12
8878,869.328293,0.75,0.0,0.0,0.0,1153.925205,0.0,0.0,0.0,0.125,3,0,1200.0,150.755024,337.986933,0.0,8
6422,3169.141778,1.0,435.0,435.0,0.0,3049.497763,0.083333,0.083333,0.0,0.166667,3,3,6500.0,795.908206,792.369143,0.0,12
1516,2766.561266,1.0,1469.05,1469.05,0.0,1585.242991,0.333333,0.333333,0.0,0.166667,2,29,3000.0,591.132016,1196.391741,0.0,12
8457,4572.797303,1.0,65.0,65.0,0.0,5075.019446,0.125,0.125,0.0,0.375,8,1,5500.0,657.437413,723.25892,0.0,8
8320,1079.106678,1.0,0.0,0.0,0.0,390.485014,0.0,0.0,0.0,0.416667,5,0,1200.0,552.57076,313.808062,0.0,12
5734,1079.097023,1.0,247.44,0.0,247.44,0.0,1.0,0.0,1.0,0.0,0,12,1200.0,503.445403,302.481716,0.0,12
4406,5019.019126,1.0,1517.85,1517.85,0.0,185.169509,0.272727,0.272727,0.0,0.181818,2,6,6000.0,1157.021023,1085.111218,0.0,11
2329,7156.345546,1.0,0.0,0.0,0.0,2506.083985,0.0,0.0,0.0,0.25,6,0,18000.0,3447.733455,1608.111732,0.0,12
5879,2389.347926,1.0,382.5,0.0,382.5,0.0,0.75,0.0,0.75,0.0,0,9,2500.0,1118.260439,1642.929308,0.0,12
1929,332.888212,1.0,419.56,74.0,345.56,0.0,1.0,0.25,0.916667,0.0,0,26,3000.0,473.166128,193.267629,0.0,12
805,1373.277423,0.818182,0.0,0.0,0.0,2739.66574,0.0,0.0,0.0,0.166667,2,0,3300.0,0.0,864.2065423050828,0.0,12
4730,1608.052487,0.545455,0.0,0.0,0.0,2496.721337,0.0,0.0,0.0,0.25,3,0,5000.0,9933.62261,684.647727,0.166667,12
5109,504.409631,1.0,338.9,199.0,139.9,0.0,0.416667,0.166667,0.166667,0.0,0,5,2500.0,829.691401,190.314886,0.0,12
6526,0.0,0.0,45.53,0.0,45.53,0.0,0.416667,0.0,0.416667,0.0,0,5,2500.0,0.0,864.2065423050828,0.0,12
3297,215.015895,0.285714,0.0,0.0,0.0,1034.617513,0.0,0.0,0.0,0.285714,4,0,1500.0,0.0,864.2065423050828,0.0,7
3248,4064.615698,1.0,351.0,0.0,351.0,2412.0422,0.75,0.0,0.666667,0.083333,3,9,5000.0,702.91438,2615.222618,0.0,12
8547,78.821949,1.0,1333.75,964.72,369.03,0.0,1.0,0.583333,0.583333,0.0,0,18,1000.0,1266.894805,146.630282,0.888889,12
370,426.372628,1.0,5749.96,5439.96,310.0,0.0,1.0,1.0,0.25,0.0,0,50,12000.0,5711.540654,202.73209,0.833333,12
7964,341.901741,0.5,152.84,152.84,0.0,1008.117498,0.333333,0.333333,0.0,0.333333,9,3,1200.0,0.0,864.2065423050828,0.0,6
3404,8161.84873,1.0,5519.0,4986.43,532.57,0.0,1.0,1.0,0.583333,0.0,0,91,9000.0,3723.833142,4650.41017,0.0,12
4507,2762.340044,1.0,2372.98,2372.98,0.0,1465.082446,0.166667,0.166667,0.0,0.083333,1,5,4500.0,659.726225,874.537967,0.0,12
3977,501.453416,1.0,1199.46,447.0,752.46,0.0,0.833333,0.166667,0.666667,0.0,0,17,6500.0,495.243088,183.429357,0.0,12
7986,36.85818,0.909091,583.38,0.0,583.38,0.0,0.833333,0.0,0.833333,0.0,0,10,2500.0,687.609976,164.492005,0.909091,12
5939,112.01654,0.636364,825.0,600.0,225.0,0.0,0.5,0.083333,0.416667,0.0,0,7,3000.0,218.826147,190.513321,0.2,12
4545,7.106669,0.333333,27.98,27.98,0.0,0.0,0.111111,0.111111,0.0,0.0,0,1,2500.0,57.785065,154.349034,0.0,9
831,1375.845223,1.0,0.0,0.0,0.0,112.680045,0.0,0.0,0.0,0.25,3,0,1500.0,306.606914,736.789619,0.0,12
607,107.298227,0.636364,1084.09,0.0,1084.09,0.0,0.666667,0.0,0.666667,0.0,0,9,8000.0,1515.629124,152.094041,0.714286,12
7731,448.808529,0.909091,0.0,0.0,0.0,667.057963,0.0,0.0,0.0,0.083333,1,0,4000.0,651.33864,192.140691,0.0,12
7241,876.008428,1.0,500.0,0.0,500.0,182.955711,0.333333,0.0,0.333333,0.083333,1,4,1200.0,510.340741,317.670219,0.0,12
1171,6306.501319,1.0,205.03,0.0,205.03,270.445198,0.3,0.0,0.3,0.1,1,3,14000.0,1646.635328,1705.819755,0.0,10
8792,1176.365274,0.833333,635.02,348.46,286.56,1937.399142,0.833333,0.833333,0.5,0.666667,12,18,2400.0,549.873076,752.210311,0.0,6
3664,1184.529629,1.0,467.32,0.0,467.32,2337.837011,1.0,0.0,1.0,0.583333,7,25,6500.0,903.639776,340.000899,0.083333,12
7378,4228.417754,1.0,11994.71,11994.71,0.0,496.521561,0.25,0.25,0.0,0.083333,2,8,13450.0,508.797444,1725.645623,0.0,12
4602,5376.083101,1.0,0.0,0.0,0.0,2293.529361,0.0,0.0,0.0,0.333333,8,0,5500.0,3202.100651,12449.67391,0.0,12
5248,385.841997,1.0,24.63,0.0,24.63,0.0,0.416667,0.0,0.416667,0.0,0,5,4500.0,1349.938041,203.987924,0.0,12
4891,2472.017517,1.0,2317.89,1716.02,601.87,0.0,1.0,0.583333,0.75,0.0,0,55,5500.0,647.118596,769.790351,0.0,12
610,7155.328723,1.0,3837.59,1860.18,1977.41,14811.68818,1.0,0.916667,1.0,0.916667,51,52,9500.0,17739.94594,2500.582848,0.0,12
7305,42.653615,1.0,93.24,0.0,93.24,0.0,0.5,0.0,0.5,0.0,0,6,5000.0,156.57819,95.992733,0.0,12
5833,2551.808695,1.0,179.9,179.9,0.0,196.095144,0.25,0.25,0.0,0.166667,3,7,3000.0,586.174437,924.177666,0.0,12
5426,293.118363,1.0,368.91,0.0,368.91,683.536421,0.75,0.0,0.75,0.166667,3,18,1800.0,1309.489418,195.953485,0.166667,12
6963,1608.490095,1.0,91.0,46.0,45.0,1756.688037,0.5,0.083333,0.416667,0.583333,9,7,3000.0,492.928487,434.150222,0.0,12
6315,1031.670316,1.0,1753.25,1164.04,589.21,0.0,0.916667,0.416667,0.833333,0.0,0,24,4000.0,500.01493,352.459986,0.0,12
6520,1374.431396,1.0,81.0,0.0,81.0,0.0,0.75,0.0,0.75,0.0,0,9,3000.0,356.933062,540.428943,0.0,12
6514,0.187069,0.090909,522.0,290.0,232.0,0.0,0.666667,0.083333,0.666667,0.0,0,9,2900.0,760.989921,864.2065423050828,0.0,12
7870,5262.745812,1.0,0.0,0.0,0.0,4117.515089,0.0,0.0,0.0,0.666667,12,0,6500.0,1224.872705,1214.517778,0.0,12
1913,1856.325339,0.818182,670.5,516.9,153.6,5603.126858,0.545455,0.272727,0.363636,0.727273,107,9,7000.0,9221.922948,537.180986,0.142857,11
4529,200.580245,0.727273,354.0,354.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,1697.98971,217.875105,0.142857,12
5278,663.394569,0.875,1208.7,1025.94,182.76,0.0,0.875,0.25,0.75,0.0,0,19,1500.0,662.519566,119.295167,0.0,8
6156,547.484638,0.909091,1225.96,1071.23,154.73,0.0,0.833333,0.666667,0.166667,0.0,0,13,1500.0,400.154087,276.642257,0.0,12
3504,3443.287685,1.0,500.0,500.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7000.0,1073.265004,872.760983,0.0,12
7441,523.127544,1.0,786.94,582.74,204.2,1088.139436,0.25,0.083333,0.083333,0.25,4,3,1000.0,1603.447936,223.726642,0.083333,12
707,2596.59993,1.0,0.0,0.0,0.0,1700.074178,0.0,0.0,0.0,0.5,9,0,3000.0,1794.421173,936.618592,0.0,12
3157,2783.614341,1.0,1725.05,700.05,1025.0,1004.424902,0.916667,0.333333,0.75,0.416667,5,18,5000.0,812.534656,934.885255,0.0,12
95,1139.782882,1.0,0.0,0.0,0.0,120.612912,0.0,0.0,0.0,0.083333,1,0,1200.0,151.823651,2906.110765,0.0,12
564,1095.379426,1.0,0.0,0.0,0.0,282.895246,0.0,0.0,0.0,0.25,3,0,1200.0,432.048813,256.494357,0.0,12
308,1613.34907,0.909091,0.0,0.0,0.0,1606.322681,0.0,0.0,0.0,0.181818,3,0,4500.0,312.433361,648.139459,0.0,11
3588,2473.466078,1.0,0.0,0.0,0.0,944.4812,0.0,0.0,0.0,0.272727,3,0,2500.0,156.061607,10474.56452,0.0,11
2644,1327.653853,1.0,20.9,20.9,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,287.690115,483.2481,0.0,12
5309,135.794123,0.909091,880.28,0.0,880.28,0.0,0.833333,0.0,0.833333,0.0,0,22,6000.0,1550.332412,178.096603,0.727273,12
8070,651.55986,1.0,599.55,599.55,0.0,0.0,0.333333,0.333333,0.0,0.0,0,5,1800.0,199.706361,388.868388,0.0,12
3370,820.163313,1.0,680.14,0.0,680.14,0.0,0.75,0.0,0.666667,0.0,0,18,1200.0,1178.247173,219.875876,0.0,12
2781,95.843629,0.818182,1210.95,201.99,1008.96,0.0,0.75,0.25,0.666667,0.0,0,21,8000.0,1110.838265,127.360837,0.727273,12
7180,676.221211,1.0,125.0,0.0,125.0,0.0,0.454545,0.0,0.454545,0.0,0,5,1000.0,340.888872,204.474576,0.0,11
1621,41.762859,0.090909,0.0,0.0,0.0,1125.868686,0.0,0.0,0.0,0.083333,3,0,12000.0,0.0,864.2065423050828,0.0,12
124,14224.11541,1.0,0.0,0.0,0.0,4614.427403,0.0,0.0,0.0,0.333333,9,0,19000.0,3066.614272,3406.258999,0.0,12
6242,562.145229,1.0,1872.51,503.01,1369.5,0.0,1.0,0.166667,0.833333,0.0,0,27,4500.0,1480.089378,198.199128,0.0,12
7163,158.641614,0.7,779.35,779.35,0.0,0.0,0.4,0.4,0.0,0.0,0,7,1200.0,812.070417,130.978236,0.0,10
2187,390.55064,1.0,1261.99,1141.99,120.0,0.0,0.5,0.416667,0.416667,0.0,0,16,3000.0,18.496532,1151.777196,0.0,12
3789,2288.181566,1.0,177.45,88.0,89.45,0.0,0.333333,0.083333,0.25,0.0,0,5,5000.0,712.897132,666.545104,0.0,12
3340,1861.43505,1.0,247.45,0.0,247.45,3760.827918,0.583333,0.0,0.5,0.083333,10,7,4000.0,903.972319,716.103395,0.083333,12
2246,902.491328,1.0,0.0,0.0,0.0,3936.354616,0.0,0.0,0.0,0.272727,5,0,1800.0,3633.579097,577.463579,0.181818,11
6304,1818.964688,1.0,1436.41,1300.09,136.32,0.0,1.0,0.583333,1.0,0.0,0,23,6500.0,594.214126,438.285694,0.0,12
1011,3846.498183,1.0,788.54,734.45,54.09,69.894469,0.545455,0.363636,0.181818,0.090909,2,8,4200.0,2071.865365,1445.432949,0.0,11
2693,2857.598022,0.636364,0.0,0.0,0.0,5423.546535,0.0,0.0,0.0,0.166667,3,0,6000.0,10794.66803,2053.136994,0.166667,12
4378,640.394092,1.0,2476.9,2324.38,152.52,0.0,1.0,1.0,0.916667,0.0,0,39,7000.0,2190.775297,298.614416,0.083333,12
8328,77.097563,0.727273,233.62,25.62,208.0,281.332123,0.666667,0.083333,0.666667,0.25,4,9,1000.0,689.947206,123.11519,0.111111,12
4816,1247.196735,1.0,243.0,243.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0,9,1200.0,529.091477,919.446681,0.0,12
8116,23.126579,0.727273,213.95,0.0,213.95,0.0,0.583333,0.0,0.583333,0.0,0,7,2000.0,299.511212,120.226935,0.888889,12
6740,98.039262,1.0,258.36,0.0,258.36,0.0,0.857143,0.0,0.714286,0.0,0,6,1500.0,146.073798,99.260979,0.0,7
5959,252.717781,1.0,463.34,0.0,463.34,0.0,0.833333,0.0,0.833333,0.0,0,10,4000.0,162.949236,184.464721,0.0,12
3625,11.799054,0.5,77.36,0.0,77.36,0.0,0.5,0.0,0.375,0.0,0,4,1200.0,103.635381,117.664686,1.0,8
2874,115.340163,1.0,54.67,0.0,54.67,727.568806,0.166667,0.0,0.166667,0.166667,2,2,1200.0,410.867044,115.03558,0.0,12
7255,240.439583,0.545455,481.01,481.01,0.0,461.403602,0.333333,0.333333,0.0,0.333333,6,4,1200.0,139.715889,174.17913,0.0,12
471,3872.605467,1.0,0.0,0.0,0.0,1483.933054,0.0,0.0,0.0,0.416667,8,0,4000.0,1067.405461,911.08543,0.0,12
5637,32.290778,1.0,1185.34,1185.34,0.0,0.0,0.583333,0.583333,0.0,0.0,0,10,8000.0,428.89277,176.271756,0.666667,12
2447,765.880394,0.909091,0.0,0.0,0.0,1966.812413,0.0,0.0,0.0,0.083333,1,0,8500.0,2953.858729,335.991369,0.181818,12
1758,1740.169093,1.0,276.72,0.0,276.72,0.0,1.0,0.0,1.0,0.0,0,15,1800.0,667.764492,601.656779,0.0,12
7903,257.564141,0.363636,2971.83,2971.83,0.0,0.0,0.333333,0.333333,0.0,0.0,0,21,6000.0,3946.991516,358.523649,0.333333,12
6126,1621.219401,1.0,98.4,98.4,0.0,2745.571593,1.0,1.0,0.0,0.583333,16,13,4000.0,3592.092848,567.227496,0.166667,12
7786,2339.4425,1.0,2941.53,1032.4,1909.13,0.0,1.0,0.5,1.0,0.0,0,86,3000.0,2055.656122,697.394834,0.0,12
2250,1738.377115,1.0,140.2,140.2,0.0,0.0,1.0,1.0,0.0,0.0,0,12,6500.0,432.72779,591.069406,0.0,12
7310,31.872458,0.636364,394.0,0.0,394.0,0.0,0.416667,0.0,0.25,0.0,0,6,1500.0,778.621541,154.099558,1.0,12
7821,1145.052414,1.0,115.95,115.95,0.0,191.654534,0.083333,0.083333,0.0,0.083333,1,1,1500.0,1703.004051,374.43666,0.083333,12
1448,1.198223,0.909091,317.02,149.97,167.05,0.0,0.916667,0.75,0.666667,0.0,0,30,6000.0,304.637365,28.51825,0.0,12
3405,35.276551,1.0,22.48,22.48,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7500.0,68.205028,200.03439,0.0,12
7749,116.343256,1.0,38.0,0.0,38.0,0.0,0.333333,0.0,0.333333,0.0,0,4,1500.0,59.260669,215.395806,0.0,12
5207,77.523872,1.0,325.0,0.0,325.0,117.402685,0.833333,0.0,0.75,0.166667,2,10,6500.0,408.437645,208.322149,0.166667,12
7735,18.180646,1.0,220.06,0.0,220.06,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,217.276088,140.596138,0.7,12
1142,1180.758966,1.0,1274.54,396.24,878.3,0.0,0.833333,0.833333,0.416667,0.0,0,21,4500.0,1351.787519,285.440312,0.0,12
8261,104.693836,1.0,783.24,0.0,783.24,0.0,1.0,0.0,1.0,0.0,0,12,2700.0,734.364933,201.315774,0.666667,12
8323,15.410246,0.571429,51.02,51.02,0.0,0.0,0.142857,0.142857,0.0,0.0,0,2,4000.0,72.30987,70.412367,0.0,7
1498,2619.752921,1.0,3563.07,2675.63,887.44,0.0,0.916667,0.666667,0.666667,0.0,0,69,4500.0,1227.952887,688.645056,0.0,12
4802,105.385636,1.0,1536.31,344.91,1191.4,0.0,0.666667,0.166667,0.416667,0.0,0,8,3000.0,1639.344093,161.467632,0.625,12
7394,2369.073061,1.0,0.0,0.0,0.0,1235.769004,0.0,0.0,0.0,0.2,2,0,3500.0,3428.646118,403.8183,0.0,10
7730,89.513525,0.909091,1452.41,764.0,688.41,0.0,0.916667,0.166667,0.833333,0.0,0,24,3000.0,1690.741787,178.002763,1.0,12
6213,226.684073,1.0,672.48,0.0,672.48,235.063106,1.0,0.0,1.0,0.666667,9,12,4500.0,869.632913,182.835878,0.0,12
3711,6943.433775,1.0,3513.64,3513.64,0.0,0.0,0.833333,0.833333,0.0,0.0,0,7,8000.0,879.211422,804.71261,0.0,6
7132,9024.812044,1.0,0.0,0.0,0.0,2750.442399,0.0,0.0,0.0,0.083333,2,0,9000.0,302.484224,61031.6186,0.0,12
3428,140.715619,0.888889,1562.4,0.0,1562.4,0.0,0.888889,0.0,0.888889,0.0,0,12,2500.0,1140.945539,134.478322,0.222222,9
3171,8897.437228,1.0,3710.57,1600.0,2110.57,588.051695,1.0,0.083333,0.916667,0.083333,2,75,9000.0,2434.069001,4008.154371,0.0,12
5784,1876.872139,1.0,0.0,0.0,0.0,741.088191,0.0,0.0,0.0,0.083333,1,0,2300.0,940.91574,583.146807,0.0,12
4541,476.728349,1.0,462.75,462.75,0.0,0.0,1.0,1.0,0.0,0.0,0,12,5500.0,185.002877,170.274498,0.0,12
1715,154.439292,1.0,1047.94,440.0,607.94,0.0,0.75,0.083333,0.583333,0.0,0,17,6000.0,1032.089965,173.484575,0.333333,12
5015,390.008261,1.0,0.0,0.0,0.0,463.287959,0.0,0.0,0.0,0.083333,1,0,2500.0,250.588485,205.177541,0.0,12
7146,37.021347,0.272727,133.35,0.0,133.35,0.0,0.083333,0.0,0.083333,0.0,0,1,2500.0,936.840542,280.738043,0.5,12
